model,component,magnitude,at_risk,events,survival,cumulative_detection,discrete_hazard
ae_lstm,fusivel_ac,0.04,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.05,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.06,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.07,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.08,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.09,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.1,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.11,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.12,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.13,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.14,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.15,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.16,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.17,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.18,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.19,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.2,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.21,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.22,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.23,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.24,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.25,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.26,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.27,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.28,273,0,0.9715302491103203,0.028469750889679735,0.0
ae_lstm,fusivel_ac,0.29,273,1,0.9679715302491103,0.03202846975088969,0.003663003663003663
ae_lstm,fusivel_ac,0.3,272,0,0.9679715302491103,0.03202846975088969,0.0
ae_lstm,fusivel_ac,0.31,272,0,0.9679715302491103,0.03202846975088969,0.0
ae_lstm,fusivel_ac,0.32,272,0,0.9679715302491103,0.03202846975088969,0.0
ae_lstm,fusivel_ac,0.33,272,0,0.9679715302491103,0.03202846975088969,0.0
ae_lstm,fusivel_ac,0.34,272,0,0.9679715302491103,0.03202846975088969,0.0
ae_lstm,fusivel_ac,0.35000000000000003,272,0,0.9679715302491103,0.03202846975088969,0.0
ae_lstm,fusivel_ac,0.36,272,1,0.9644128113879004,0.03558718861209964,0.003676470588235294
ae_lstm,fusivel_ac,0.37,271,0,0.9644128113879004,0.03558718861209964,0.0
ae_lstm,fusivel_ac,0.38,271,0,0.9644128113879004,0.03558718861209964,0.0
ae_lstm,fusivel_ac,0.39,271,0,0.9644128113879004,0.03558718861209964,0.0
ae_lstm,fusivel_ac,0.4,271,0,0.9644128113879004,0.03558718861209964,0.0
ae_lstm,fusivel_ac,0.41000000000000003,271,0,0.9644128113879004,0.03558718861209964,0.0
ae_lstm,fusivel_ac,0.42,271,0,0.9644128113879004,0.03558718861209964,0.0
ae_lstm,fusivel_ac,0.43,271,0,0.9644128113879004,0.03558718861209964,0.0
ae_lstm,fusivel_ac,0.44,271,3,0.9537366548042705,0.0462633451957295,0.01107011070110701
ae_lstm,fusivel_ac,0.45,268,0,0.9537366548042705,0.0462633451957295,0.0
ae_lstm,fusivel_ac,0.46,268,1,0.9501779359430605,0.04982206405693945,0.0037313432835820895
ae_lstm,fusivel_ac,0.47000000000000003,267,2,0.9430604982206406,0.05693950177935936,0.00749063670411985
ae_lstm,fusivel_ac,0.48,265,0,0.9430604982206406,0.05693950177935936,0.0
ae_lstm,fusivel_ac,0.49,265,1,0.9395017793594307,0.06049822064056931,0.0037735849056603774
ae_lstm,fusivel_ac,0.5,264,0,0.9395017793594307,0.06049822064056931,0.0
ae_lstm,fusivel_ac,0.51,264,1,0.9359430604982207,0.06405693950177926,0.003787878787878788
ae_lstm,fusivel_ac,0.52,263,0,0.9359430604982207,0.06405693950177926,0.0
ae_lstm,fusivel_ac,0.53,263,2,0.9288256227758008,0.07117437722419917,0.0076045627376425855
ae_lstm,fusivel_ac,0.54,261,0,0.9288256227758008,0.07117437722419917,0.0
ae_lstm,fusivel_ac,0.55,261,3,0.918149466192171,0.08185053380782903,0.011494252873563218
ae_lstm,fusivel_ac,0.56,258,2,0.9110320284697511,0.08896797153024893,0.007751937984496124
ae_lstm,fusivel_ac,0.5700000000000001,256,2,0.9039145907473312,0.09608540925266884,0.0078125
ae_lstm,fusivel_ac,0.58,254,2,0.8967971530249113,0.10320284697508875,0.007874015748031496
ae_lstm,fusivel_ac,0.59,252,5,0.8790035587188614,0.12099644128113862,0.01984126984126984
ae_lstm,fusivel_ac,0.6,247,4,0.8647686832740215,0.13523131672597855,0.016194331983805668
ae_lstm,fusivel_ac,0.61,243,9,0.8327402135231318,0.16725978647686823,0.037037037037037035
ae_lstm,fusivel_ac,0.62,234,7,0.807829181494662,0.19217081850533801,0.029914529914529916
ae_lstm,fusivel_ac,0.63,227,9,0.7758007117437723,0.2241992882562277,0.039647577092511016
ae_lstm,fusivel_ac,0.64,218,9,0.7437722419928826,0.2562277580071174,0.04128440366972477
ae_lstm,fusivel_ac,0.65,209,11,0.704626334519573,0.295373665480427,0.05263157894736842
ae_lstm,fusivel_ac,0.66,198,12,0.6619217081850535,0.33807829181494653,0.06060606060606061
ae_lstm,fusivel_ac,0.67,186,7,0.6370106761565837,0.3629893238434163,0.03763440860215054
ae_lstm,fusivel_ac,0.68,179,6,0.615658362989324,0.38434163701067603,0.0335195530726257
ae_lstm,fusivel_ac,0.6900000000000001,173,11,0.5765124555160144,0.4234875444839856,0.06358381502890173
ae_lstm,fusivel_ac,0.7000000000000001,162,8,0.5480427046263346,0.45195729537366536,0.04938271604938271
ae_lstm,fusivel_ac,0.71,154,6,0.5266903914590748,0.4733096085409252,0.03896103896103896
ae_lstm,fusivel_ac,0.72,148,3,0.516014234875445,0.48398576512455505,0.02027027027027027
ae_lstm,fusivel_ac,0.73,145,1,0.512455516014235,0.487544483985765,0.006896551724137931
ae_lstm,fusivel_ac,0.74,144,1,0.508896797153025,0.49110320284697495,0.006944444444444444
ae_lstm,fusivel_ac,0.75,143,1,0.5053380782918151,0.4946619217081849,0.006993006993006993
ae_lstm,fusivel_ac,0.76,142,0,0.5053380782918151,0.4946619217081849,0.0
ae_lstm,fusivel_ac,0.77,142,0,0.5053380782918151,0.4946619217081849,0.0
ae_lstm,fusivel_ac,0.78,142,1,0.5017793594306051,0.49822064056939486,0.007042253521126761
ae_lstm,fusivel_ac,0.79,141,0,0.5017793594306051,0.49822064056939486,0.0
ae_lstm,fusivel_ac,0.8,141,0,0.5017793594306051,0.49822064056939486,0.0
ae_lstm,fusivel_ac,0.81,141,0,0.5017793594306051,0.49822064056939486,0.0
ae_lstm,fusivel_ac,0.8200000000000001,141,0,0.5017793594306051,0.49822064056939486,0.0
ae_lstm,fusivel_ac,0.8300000000000001,141,0,0.5017793594306051,0.49822064056939486,0.0
ae_lstm,fusivel_ac,0.84,141,0,0.5017793594306051,0.49822064056939486,0.0
ae_lstm,fusivel_ac,0.85,141,0,0.5017793594306051,0.49822064056939486,0.0
ae_lstm,fusivel_ac,0.86,141,0,0.5017793594306051,0.49822064056939486,0.0
ae_lstm,fusivel_ac,0.87,141,1,0.4982206405693952,0.5017793594306048,0.0070921985815602835
ae_lstm,fusivel_ac,0.88,140,0,0.4982206405693952,0.5017793594306048,0.0
ae_lstm,fusivel_ac,0.89,140,1,0.49466192170818524,0.5053380782918148,0.007142857142857143
ae_lstm,fusivel_ac,0.9,139,0,0.49466192170818524,0.5053380782918148,0.0
ae_lstm,fusivel_ac,0.91,139,3,0.4839857651245554,0.5160142348754446,0.02158273381294964
ae_lstm,fusivel_ac,0.92,136,5,0.46619217081850556,0.5338078291814945,0.03676470588235294
ae_lstm,fusivel_ac,0.93,131,6,0.4448398576512458,0.5551601423487542,0.04580152671755725
ae_lstm,fusivel_ac,0.9400000000000001,125,4,0.4306049822064059,0.569395017793594,0.032
ae_lstm,fusivel_ac,0.9500000000000001,121,7,0.40569395017793614,0.5943060498220638,0.05785123966942149
ae_lstm,fusivel_ac,0.96,114,7,0.3807829181494664,0.6192170818505336,0.06140350877192982
ae_lstm,fusivel_ac,0.97,107,7,0.35587188612099663,0.6441281138790034,0.06542056074766354
ae_lstm,fusivel_ac,0.98,100,6,0.3345195729537368,0.6654804270462632,0.06
ae_lstm,fusivel_ac,0.99,94,4,0.32028469750889693,0.6797153024911031,0.0425531914893617
ae_lstm,fusivel_ac,1.0,90,5,0.3024911032028471,0.6975088967971529,0.05555555555555555
